step,total_absorbed_mgC,total_fixed_mgC,total_growth_mgC
130,11.085426331664793,3.3256278994994393,1.0151369896327407
131,11.085426331664793,3.3256278994994393,0.9948342498400858
132,11.181914183830772,3.354574255149233,1.0033049933800817
133,11.181914183830772,3.354574255149233,0.9832388935124801
134,11.181914183830772,3.354574255149233,0.9635741156422305
135,11.181914183830772,3.354574255149233,0.9443026333293859
136,11.181914183830772,3.354574255149233,0.9254165806627982
137,11.266986695669216,3.3800960087007663,0.931919567530045
138,11.266986695669216,3.3800960087007663,0.9132811761794442
139,11.38690475414448,3.4160714262433456,0.9302714618475829
140,11.38690475414448,3.4160714262433456,0.9116660326106313
141,11.966700520842277,3.5900101562526863,1.0638926673675715
142,11.966700520842277,3.5900101562526863,1.04261481402022
143,11.966700520842277,3.5900101562526863,1.0217625177398157
144,12.089780741504997,3.626934222451502,1.037512852259859
145,12.089780741504997,3.626934222451502,1.0167625952146617
146,14.046353301597804,4.2139059904793434,1.571659675977653
147,14.046353301597804,4.2139059904793434,1.5402264824581
148,14.821075516245468,4.446322654873642,1.7371902839153515
149,14.821075516245468,4.446322654873642,1.7024464782370445
