step,total_absorbed,total_fixed,total_growth
107,179.89329077514952,143.91463262011973,6.296265177130287
108,180.78103624180952,144.62482899344764,6.327336268463385
109,181.56577223916338,145.25261779133072,6.354802028370774
110,182.21686555882488,145.7734924470598,6.377590294558925
111,182.58341210619182,146.06672968495326,6.390419423716773
112,183.03787160772836,146.43029728618234,6.40632550627055
113,183.16922600239513,146.53538080191572,6.410922910083883
114,184.1110215914152,147.28881727313194,6.443885755699591
115,184.74838453641237,147.7987076291299,6.466193458774495
116,185.79682160773183,148.63745728618557,6.502888756270682
117,186.58096097244783,149.2647687779584,6.530333634035743
118,187.09690886117224,149.67752708893804,6.548391810141096
119,188.3071810180355,150.6457448144286,6.590751335631311
120,188.3071810180355,150.6457448144286,6.590751335631311
121,189.07032325768807,151.25625860615074,6.61746131401915
