step,total_absorbed,total_fixed,total_growth
91,0.0018401902160636674,0.0005888608691403735,0.00027602853240955014
92,0.0018401902579598586,0.0005888608825471546,0.0002760285386939788
93,0.0018401902853495337,0.0005888608913118507,0.00027602854280243006
94,0.001840190297252168,0.0005888608951206936,0.0002760285445878252
95,0.0018401903021464288,0.000588860896686857,0.0002760285453219643
96,0.0018401903021464288,0.000588860896686857,0.0002760285453219643
97,0.0018401903021464288,0.000588860896686857,0.0002760285453219643
98,0.0018401903021464288,0.000588860896686857,0.0002760285453219643
99,0.0018401903035569819,0.000588860897138234,0.00027602854553354726
100,0.0018401903035569819,0.000588860897138234,0.00027602854553354726
101,0.0018401903044494967,0.0005888608974238388,0.0002760285456674245
102,0.0018403808571700398,0.0005889218742944125,0.00027605712857550594
103,0.001840482979205577,0.0005889545533457844,0.0002760724468808365
104,0.001840510053560775,0.0005889632171394478,0.00027607650803411623
105,0.0018405394880732847,0.0005889726361834509,0.0002760809232109927
106,0.0018405469746454073,0.0005889750318865301,0.00027608204619681106
107,0.0018406612619588831,0.0005890116038268424,0.0002760991892938324
108,0.0018407056161603309,0.0005890257971713057,0.0002761058424240496
109,0.0018407279232397372,0.0005890329354367158,0.0002761091884859606
110,0.0018407389464223944,0.0005890364628551661,0.0002761108419633592
111,0.001840742516611839,0.0005890376053157884,0.0002761113774917759
112,0.0018407452222472637,0.0005890384711191244,0.0002761117833370896
113,0.0018407457568671197,0.0005890386421974783,0.000276111863530068
114,0.0018407466289253596,0.0005890389212561151,0.00027611199433880395
115,0.0018407469469280666,0.0005890390230169813,0.00027611204203921
116,0.0018407471267419245,0.0005890390805574159,0.00027611206901128867
117,0.001840770669794397,0.0005890466143342072,0.00027611560046915954
118,0.0018407793741570765,0.0005890493997302646,0.00027611690612356146
119,0.0018407852665926914,0.0005890512853096615,0.0002761177899889037
120,0.0018407852665926914,0.0005890512853096615,0.0002761177899889037
121,0.001840787732303713,0.0005890520743371884,0.00027611815984555693
122,0.001840788565405166,0.0005890523409296532,0.00027611828481077485
123,0.0018407891100460413,0.0005890525152147334,0.0002761183665069062
124,0.0018407893467286985,0.0005890525909531836,0.00027611840200930475
125,0.0018407894437074835,0.0005890526219863949,0.0002761184165561225
126,0.001840789501209581,0.000589052640387066,0.0002761184251814371
127,0.0018407895112859422,0.0005890526436115016,0.00027611842669289125
128,0.001840789530344869,0.0005890526497103582,0.00027611842955173023
129,0.0018407895386411079,0.0005890526523651546,0.0002761184307961661
130,0.018136812617262868,0.005803780037524117,0.00272052189258943
131,0.018136812618082098,0.005803780037786271,0.0027205218927123147
132,0.023671597138730963,0.007574911084393909,0.0035507395708096446
