step,total_absorbed,total_fixed,total_growth
77,42.6420253859594,12.792607615787794,7.925838913128971
78,42.6420253859594,12.792607615787794,7.767322134866392
79,43.438883751799594,13.031665125539853,7.846252051726086
80,43.438883751799594,13.031665125539853,7.6893270106915645
81,43.86973724998229,13.160921174994657,7.662211398943445
82,43.86973724998229,13.160921174994657,7.508967170964576
83,43.86973724998229,13.160921174994657,7.358787827545284
84,44.53734956101107,13.361204868303295,7.40789009043684
85,44.53734956101107,13.361204868303295,7.259732288628103
86,44.99255074489821,13.497765223469436,7.248366790918361
87,44.99255074489821,13.497765223469436,7.103399455099994
88,45.48165265014926,13.644495795044739,7.105127426141791
89,45.48165265014926,13.644495795044739,6.963024877618955
90,45.48165265014926,13.644495795044739,6.823764380066576
91,45.93680095018174,13.781040285054482,6.821102692674794
92,45.93680095018174,13.781040285054482,6.684680638821298
93,46.14512806276713,13.843538418830102,6.612235197144977
94,46.14512806276713,13.843538418830102,6.479990493202077
95,46.29953876747499,13.889861630242459,6.395787430522148
96,46.29953876747499,13.889861630242459,6.267871681911705
97,46.358412234609936,13.907523670382938,6.159823047611142
98,46.40636905138128,13.921910715414343,6.050725890789692
99,46.40636905138128,13.921910715414343,5.929711372973898
100,46.47105914530012,13.941317743590002,5.83013603312656
101,46.47105914530012,13.941317743590002,5.713533312464029
102,46.521338423460385,13.956401527038082,5.6140447539938645
103,46.521338423460385,13.956401527038082,5.5017638589139874
104,46.549682629700385,13.964904788910083,5.4000617783702705
105,46.549682629700385,13.964904788910083,5.292060542802865
106,46.549682629700385,13.964904788910083,5.186219331946808
107,46.581731889092,13.974519566727572,5.091917427569008
108,46.581731889092,13.974519566727572,4.990079079017628
109,46.60851640231187,13.982554920693538,4.898152144323917
110,46.60851640231187,13.982554920693538,4.8001891014374385
111,46.632419241876526,13.989725772562936,4.711212754240696
112,46.632419241876526,13.989725772562936,4.616988499155882
113,46.632419241876526,13.989725772562936,4.524648729172765
114,46.66528606166907,13.999585818500696,4.443818599608318
115,46.66528606166907,13.999585818500696,4.354942227616151
116,46.7112982731147,14.013389481934388,4.281370973228844
117,46.7112982731147,14.013389481934388,4.1957435537642676
118,46.744290472766686,14.023287141829988,4.1215283893866665
119,46.744290472766686,14.023287141829988,4.039097821598933
120,46.744290472766686,14.023287141829988,3.9583158651669543
121,46.785947347964445,14.035784204389318,3.8913966691717525
122,46.785947347964445,14.035784204389318,3.8135687357883175
123,46.84171837668287,14.052515513004849,3.7536940435157695
124,46.84171837668287,14.052515513004849,3.678620162645454
125,46.9103763041683,14.073112891250478,3.625233190073261
126,46.9103763041683,14.073112891250478,3.5527285262717956
127,46.94849413396407,14.08454824018921,3.492880597706315
128,46.997718880614705,14.099315664184404,3.437495061267476
129,46.997718880614705,14.099315664184404,3.3687451600421268
130,47.1074253363655,14.132227600909648,3.333623954832025
131,47.1074253363655,14.132227600909648,3.266951475735384
132,47.226660345839925,14.16799810375197,3.236667539006155
133,47.226660345839925,14.16799810375197,3.171934188226032
134,47.36573893277629,14.20972167983288,3.1493846090208013
135,47.36573893277629,14.20972167983288,3.086396916840385
136,47.36573893277629,14.20972167983288,3.0246689785035774
137,47.59580359855926,14.278741079567771,3.0318146106737
138,47.59580359855926,14.278741079567771,2.971178318460226
139,47.88577617324417,14.365732851973245,2.9970066890483857
140,47.88577617324417,14.365732851973245,2.937066555267418
141,48.032207434933014,14.409662230479896,2.9213760150985864
142,48.032207434933014,14.409662230479896,2.8629484947966146
143,48.032207434933014,14.409662230479896,2.805689524900682
144,48.19919368747979,14.45975810624393,2.798669692651421
145,48.19919368747979,14.45975810624393,2.7426962987983927
146,48.45185651907768,14.535556955723303,2.7621252453122067
147,48.45185651907768,14.535556955723303,2.7068827404059626
148,48.60956668214633,14.582870004643905,2.699111873540031
149,48.60956668214633,14.582870004643905,2.64512963606923
