step,total_absorbed,total_fixed,total_growth
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0.04293737456599615,0.030056162196197306,0.0007728727421879307
18,0.04293737456599615,0.030056162196197306,0.0007728727421879307
19,0.12799016768641752,0.08959311738049228,0.002303823018355516
20,0.12799016768641752,0.08959311738049228,0.002303823018355516
21,0.21000891772897745,0.14700624241028423,0.003780160519121594
22,0.21000891772897745,0.14700624241028423,0.003780160519121594
23,0.21000891772897745,0.14700624241028423,0.003780160519121594
24,0.30098223267343716,0.21068756287140605,0.005417680188121869
25,0.30098223267343716,0.21068756287140605,0.005417680188121869
26,0.37824438379136505,0.2647710686539556,0.006808398908244571
27,0.37824438379136505,0.2647710686539556,0.006808398908244571
28,0.4782557751555936,0.3347790426089156,0.008608603952800685
29,0.4782557751555936,0.3347790426089156,0.008608603952800685
30,0.4782557751555936,0.3347790426089156,0.008608603952800685
31,0.5371883323050819,0.37603183261355744,0.009669389981491474
32,0.5371883323050819,0.37603183261355744,0.009669389981491474
33,0.6462311742225793,0.45236182195580554,0.011632161136006425
34,0.6462311742225793,0.45236182195580554,0.011632161136006425
35,0.7140105112431189,0.49980735787018327,0.012852189202376137
36,0.7140105112431189,0.49980735787018327,0.012852189202376137
37,0.7386199188547508,0.5170339431983255,0.01329515853938551
38,0.763063556379144,0.5341444894654007,0.013735144014824587
39,0.763063556379144,0.5341444894654007,0.013735144014824587
40,0.8103694129081841,0.5672585890357287,0.014586649432347307
41,0.8103694129081841,0.5672585890357287,0.014586649432347307
42,0.9012454731108966,0.6308718311776275,0.016222418515996134
43,0.9012454731108966,0.6308718311776275,0.016222418515996134
44,0.9462276622714666,0.6623593635900265,0.017032097920886398
45,0.9462276622714666,0.6623593635900265,0.017032097920886398
46,0.9462276622714666,0.6623593635900265,0.017032097920886398
47,1.045124626397055,0.7315872384779383,0.018812243275146984
48,1.045124626397055,0.7315872384779383,0.018812243275146984
49,1.1702470167269257,0.8191729117088479,0.02106444630108466
50,1.1702470167269257,0.8191729117088479,0.02106444630108466
51,1.2743309696358975,0.8920316787451282,0.022937957453446154
52,1.2743309696358975,0.8920316787451282,0.022937957453446154
53,1.2743309696358975,0.8920316787451282,0.022937957453446154
54,1.3769199406297867,0.9638439584408506,0.024784558931336156
55,1.3769199406297867,0.9638439584408506,0.024784558931336156
56,1.6093870497890634,1.126570934852344,0.028968966896203135
57,1.6093870497890634,1.126570934852344,0.028968966896203135
58,1.752714452320231,1.2269001166241615,0.03154886014176415
59,1.752714452320231,1.2269001166241615,0.03154886014176415
60,1.752714452320231,1.2269001166241615,0.03154886014176415
61,1.9483139965467469,1.3638197975827226,0.03506965193784145
62,1.9483139965467469,1.3638197975827226,0.03506965193784145
63,2.5383908883568926,1.7768736218498244,0.04569103599042408
64,2.5383908883568926,1.7768736218498244,0.04569103599042408
65,3.017176895691081,2.1120238269837563,0.05430918412243946
66,3.017176895691081,2.1120238269837563,0.05430918412243946
67,3.2368780484702055,2.2658146339291436,0.058263804872463694
68,3.4563276376044687,2.419429346323127,0.062213897476880414
69,3.4563276376044687,2.419429346323127,0.062213897476880414
70,3.831841645585117,2.682289151909581,0.06897314962053208
71,3.831841645585117,2.682289151909581,0.06897314962053208
72,4.191912532903412,2.934338773032387,0.07545442559226138
73,4.191912532903412,2.934338773032387,0.07545442559226138
74,4.314311654850563,3.0200181583953927,0.07765760978731011
75,4.314311654850563,3.0200181583953927,0.07765760978731011
76,4.314311654850563,3.0200181583953927,0.07765760978731011
77,4.654538655614372,3.2581770589300576,0.08378169580105864
78,4.654538655614372,3.2581770589300576,0.08378169580105864
79,5.068900297407364,3.5482302081851524,0.09124020535333249
80,5.068900297407364,3.5482302081851524,0.09124020535333249
81,5.412218321504969,3.788552825053476,0.09741992978708934
82,5.412218321504969,3.788552825053476,0.09741992978708934
83,5.412218321504969,3.788552825053476,0.09741992978708934
84,5.703625892498746,3.9925381247491183,0.10266526606497729
85,5.703625892498746,3.9925381247491183,0.10266526606497729
86,6.069458090460128,4.248620663322085,0.10925024562828217
87,6.069458090460128,4.248620663322085,0.10925024562828217
88,6.29369121413329,4.405583849893298,0.11328644185439912
89,6.29369121413329,4.405583849893298,0.11328644185439912
90,6.29369121413329,4.405583849893298,0.11328644185439912
91,6.573242920868119,4.601270044607681,0.11831837257562608
92,6.573242920868119,4.601270044607681,0.11831837257562608
93,6.726895864947884,4.708827105463517,0.12108412556906185
94,6.726895864947884,4.708827105463517,0.12108412556906185
95,6.85674329438288,4.799720306068015,0.12342137929889177
96,6.85674329438288,4.799720306068015,0.12342137929889177
97,6.89732271648229,4.8281259015376055,0.12415180889668116
98,6.931630033699115,4.852141023589383,0.12476934060658397
99,6.931630033699115,4.852141023589383,0.12476934060658397
100,7.034022162665607,4.92381551386593,0.12661239892798082
101,7.034022162665607,4.92381551386593,0.12661239892798082
102,7.141225991153068,4.998858193807152,0.12854206784075506
103,7.141225991153068,4.998858193807152,0.12854206784075506
104,7.19293863010668,5.035057041074686,0.12947289534192008
105,7.19293863010668,5.035057041074686,0.12947289534192008
106,7.19293863010668,5.035057041074686,0.12947289534192008
107,7.255197598675645,5.078638319072964,0.13059355677616147
108,7.255197598675645,5.078638319072964,0.13059355677616147
109,7.314076603530582,5.119853622471421,0.13165337886355027
110,7.314076603530582,5.119853622471421,0.13165337886355027
