step,total_absorbed,total_fixed,total_growth
0,0,0,0
1,26.960912689653735,21.029511897929986,0.48529642841376724
2,40.44996364690946,31.550971644589456,0.7280993456443755
3,55.61810934088249,43.38212528588814,1.001125968135899
4,66.33954873119818,51.74484801033424,1.1941118771615813
5,73.87989566671331,57.62631862003608,1.3298381220008662
6,81.60042068665022,63.648328135586354,1.4688075723597356
7,83.54100362637503,65.16198282857103,1.5037380652747667
8,89.55709750186179,69.85453605145081,1.6120277550335236
9,92.36701284245667,72.04627001711575,1.6626062311642384
10,96.17267944657254,75.0146899683267,1.7311082300383187
11,99.0247116876765,77.23927511638826,1.7824448103781931
12,100.96848367976158,78.75541727021456,1.817432706235726
13,102.92167540169066,80.27890681331967,1.8525901572304633
14,103.70859698713092,80.89270564996315,1.8667547457683942
15,105.02285895081255,81.91782998163517,1.8904114611146607
16,105.52435486601424,82.30899679549253,1.8994383875882859
17,106.44876955716492,83.03004025459049,1.9160778520290016
18,107.21976165059166,83.63141408746311,1.929955709710673
19,107.76015591595186,84.05292161444402,1.939682806487158
20,108.22560043335606,84.41596833801927,1.9480608078004307
21,108.51436514692352,84.64120481460222,1.9532585726446425
22,108.93124966828414,84.96637474126365,1.9607624940291257
23,109.02935004367124,85.04289303406564,1.9625283007860956
24,109.35437354790155,85.29641136736544,1.9683787238622414
25,109.51511755066593,85.42179168952158,1.9712721159119986
26,110.05072580882027,85.83956613088218,1.9809130645587762
27,110.55674127345544,86.23425819329768,1.990021342922206
28,110.97876103759266,86.56343360932433,1.9976176986766738
29,111.61547052408257,87.06006700878642,2.0090784694334887
30,111.61547052408257,87.06006700878642,2.0090784694334887
31,112.38390262427939,87.65944404693944,2.0229102472370264
32,112.93544279460008,88.08964537978939,2.0328379703027997
33,113.5800469646433,88.59243663242329,2.0444408453635834
34,114.21210656880801,89.08544312367168,2.05581791823854
35,114.67176981776024,89.44398045785468,2.064091856719683
36,115.01534825039988,89.71197163531342,2.070276268507198
37,115.12354403432569,89.79636434677555,2.072223792617864
38,115.64498831266664,90.20309088388142,2.0816097896280064
39,115.91017515190778,90.40993661848954,2.086383152734352
40,116.28317832700675,90.70087909506654,2.0930972098861362
41,116.72695127808853,91.04702199691025,2.101085123005609
42,117.0414978837783,91.29236834934817,2.1067469619080263
43,117.41045907324236,91.58015807713012,2.1133882633183823
44,117.56197202685273,91.69833818094635,2.1161154964833657
45,117.84123598552897,91.91616406871387,2.1211422477395394
46,117.94314335238822,91.99565181486409,2.122976580343009
47,118.41591711472186,92.36441534948449,2.1314865080650205
48,118.75351541648904,92.62774202486301,2.137563277496832
49,118.94327660826094,92.77575575444509,2.1409789789487235
50,119.28059188045171,93.03886166675397,2.1470506538481566
51,119.45699717869272,93.17645779938171,2.1502259492164963
52,119.68261000181595,93.35243580141768,2.1542869800327162
53,119.79523660724865,93.44028455365509,2.156314258930506
54,120.00227523176501,93.60177468077782,2.160040954171801
55,120.22735037488928,93.7773332924149,2.1640923067480413
56,120.45629748152942,93.95591203559418,2.168213354667565
57,120.68445550935232,94.13387529729609,2.172320199168379
58,120.80686855127612,94.22935746999653,2.1745236339230067
59,120.99051418040756,94.37260106071896,2.1778292552473757
60,120.99051418040756,94.37260106071896,2.1778292552473757
61,121.12620129288277,94.47843700844953,2.180271623271931
62,121.20654456471256,94.54110476047673,2.1817178021648664
63,121.34316486033568,94.64766859106273,2.1841769674860827
64,121.45506638632487,94.73495178133416,2.1861911949538864
65,121.51961191493263,94.7852972936482,2.1873530144688234
66,121.59471751542901,94.84387966203542,2.1887049152777567
67,121.6181591306234,94.86216412188703,2.1891268643512554
68,121.69492952060462,94.92204502607251,2.190508731370918
69,121.83619719286668,95.0322338104369,2.1930515494716345
70,122.030592924531,95.18386248113511,2.1965506726415938
71,122.31954649576572,95.40924626669815,2.2017518369238167
72,122.46420714677392,95.52208157448449,2.2043557286419646
73,122.63798520100951,95.65762845678819,2.2074837336182034
74,122.69975415271865,95.70580823912132,2.2085955747489687
75,122.81841876384382,95.79836663579903,2.210731537749226
76,122.86571974409868,95.83526140039784,2.2115829553938156
77,122.95418792342403,95.90426658027158,2.213175382621673
78,123.01210873366811,95.94944481226192,2.2142179572060665
79,123.06452795544337,95.99033180524657,2.2151615031980216
80,123.24943536416305,96.1345595840479,2.218489836554975
81,123.27630925742314,96.1555212207907,2.2189735666336565
82,123.3374515476406,96.20321220716025,2.220074127857571
83,123.35224359287179,96.21475000244048,2.220340384671732
84,123.39692665882292,96.24960279388233,2.2211446798588543
85,123.45073021161777,96.29156956506232,2.222113143809163
86,123.50253456026961,96.33197695701072,2.223045622084896
87,123.5446018471493,96.36478944077683,2.2238028332487287
88,123.6887521188577,96.47722665270939,2.2263975381394796
89,123.86727538445909,96.61647479987853,2.2296109569203058
90,123.86727538445909,96.61647479987853,2.2296109569203058
91,123.9971160814119,96.71775054350172,2.231948089465457
92,124.15725185967352,96.84265645054579,2.2348305334741654
93,124.34465000977386,96.988827007624,2.2382037001759705
94,124.49896537513226,97.10919299260352,2.2409813767524227
95,124.61073772647359,97.19637542664982,2.242993279076567
96,124.7316138267027,97.29065878482852,2.245169048880691
97,124.7925556802981,97.33819343063284,2.246266002245407
98,125.0155689769192,97.5121438019973,2.2502802415845866
99,125.12906223200633,97.6006685409653,2.2523231201761567
100,125.28898310995629,97.72540682576624,2.2552016959792556
101,125.4118294841971,97.82122699767403,2.2574129307155895
102,125.65100520865467,98.00778406275094,2.2617180937558254
103,125.84554297422841,98.15952351989847,2.265219773536154
