step,total_absorbed,total_fixed,total_growth
0,0,0,0
1,9.152259853540366,5.948968904801242,0.09152259853540377
2,9.152259853540366,5.948968904801242,0.09152259853540377
3,15.952343378382208,10.369023195948508,0.1595234337838233
4,15.952343378382208,10.369023195948508,0.1595234337838233
5,21.84735760459145,14.200782442984588,0.2184735760459166
6,21.84735760459145,14.200782442984588,0.2184735760459166
7,24.548783382117577,15.956709198376524,0.2454878338211773
8,26.89433529559758,17.481317942138507,0.2689433529559782
9,26.89433529559758,17.481317942138507,0.2689433529559782
10,26.89433529559758,17.481317942138507,0.2689433529559782
11,26.89433529559758,17.481317942138507,0.2689433529559782
12,26.89433529559758,17.481317942138507,0.2689433529559782
13,26.89433529559758,17.481317942138507,0.2689433529559782
14,26.89433529559758,17.481317942138507,0.2689433529559782
15,26.89433529559758,17.481317942138507,0.2689433529559782
16,26.89433529559758,17.481317942138507,0.2689433529559782
17,26.89433529559758,17.481317942138507,0.2689433529559782
18,26.89433529559758,17.481317942138507,0.2689433529559782
19,26.89433529559758,17.481317942138507,0.2689433529559782
20,26.89433529559758,17.481317942138507,0.2689433529559782
21,26.89433529559758,17.481317942138507,0.2689433529559782
22,26.89433529559758,17.481317942138507,0.2689433529559782
23,26.89433529559758,17.481317942138507,0.2689433529559782
24,28.15685608819071,18.301956457323968,0.28156856088190874
25,28.15685608819071,18.301956457323968,0.28156856088190874
26,29.402984853271096,19.11194015462617,0.29402984853271386
27,29.402984853271096,19.11194015462617,0.29402984853271386
28,30.450150461784013,19.792597800159566,0.30450150461784276
29,30.450150461784013,19.792597800159566,0.30450150461784276
30,30.450150461784013,19.792597800159566,0.30450150461784276
31,31.08254746785982,20.203655854108845,0.3108254746786008
32,31.08254746785982,20.203655854108845,0.3108254746786008
33,31.08254746785982,20.203655854108845,0.3108254746786008
34,31.08254746785982,20.203655854108845,0.3108254746786008
35,31.08254746785982,20.203655854108845,0.3108254746786008
36,31.08254746785982,20.203655854108845,0.3108254746786008
37,31.08254746785982,20.203655854108845,0.3108254746786008
38,31.08254746785982,20.203655854108845,0.3108254746786008
39,31.08254746785982,20.203655854108845,0.3108254746786008
40,31.08254746785982,20.203655854108845,0.3108254746786008
41,31.08254746785982,20.203655854108845,0.3108254746786008
42,31.08254746785982,20.203655854108845,0.3108254746786008
43,31.08254746785982,20.203655854108845,0.3108254746786008
44,31.08254746785982,20.203655854108845,0.3108254746786008
45,31.08254746785982,20.203655854108845,0.3108254746786008
46,31.08254746785982,20.203655854108845,0.3108254746786008
47,31.08254746785982,20.203655854108845,0.3108254746786008
48,31.08254746785982,20.203655854108845,0.3108254746786008
49,32.03823719568176,20.824854177193117,0.32038237195682
50,32.03823719568176,20.824854177193117,0.32038237195682
51,32.94401108709167,21.413607206609598,0.3294401108709198
52,32.94401108709167,21.413607206609598,0.3294401108709198
53,32.94401108709167,21.413607206609598,0.3294401108709198
54,34.10076796570078,22.165499177705524,0.34100767965701057
55,34.10076796570078,22.165499177705524,0.34100767965701057
56,35.59821737524756,23.138841293910904,0.3559821737524778
57,35.59821737524756,23.138841293910904,0.3559821737524778
58,35.59821737524756,23.138841293910904,0.3559821737524778
59,35.59821737524756,23.138841293910904,0.3559821737524778
60,35.59821737524756,23.138841293910904,0.3559821737524778
61,35.59821737524756,23.138841293910904,0.3559821737524778
62,35.59821737524756,23.138841293910904,0.3559821737524778
63,35.59821737524756,23.138841293910904,0.3559821737524778
64,35.59821737524756,23.138841293910904,0.3559821737524778
65,35.59821737524756,23.138841293910904,0.3559821737524778
66,35.59821737524756,23.138841293910904,0.3559821737524778
67,35.59821737524756,23.138841293910904,0.3559821737524778
68,35.59821737524756,23.138841293910904,0.3559821737524778
69,35.59821737524756,23.138841293910904,0.3559821737524778
70,35.59821737524756,23.138841293910904,0.3559821737524778
71,35.59821737524756,23.138841293910904,0.3559821737524778
72,38.37315388230666,24.94255002349933,0.38373153882306904
73,38.37315388230666,24.94255002349933,0.38373153882306904
74,40.17564309339789,26.114168010708624,0.4017564309339811
75,40.17564309339789,26.114168010708624,0.4017564309339811
76,40.17564309339789,26.114168010708624,0.4017564309339811
77,42.19032932789792,27.423714063133637,0.4219032932789815
78,42.19032932789792,27.423714063133637,0.4219032932789815
79,43.9367427430273,28.558882782967746,0.43936742743027546
80,43.9367427430273,28.558882782967746,0.43936742743027546
81,43.9367427430273,28.558882782967746,0.43936742743027546
82,43.9367427430273,28.558882782967746,0.43936742743027546
83,43.9367427430273,28.558882782967746,0.43936742743027546
84,43.9367427430273,28.558882782967746,0.43936742743027546
85,43.9367427430273,28.558882782967746,0.43936742743027546
86,43.9367427430273,28.558882782967746,0.43936742743027546
87,43.9367427430273,28.558882782967746,0.43936742743027546
88,43.9367427430273,28.558882782967746,0.43936742743027546
89,43.9367427430273,28.558882782967746,0.43936742743027546
90,43.9367427430273,28.558882782967746,0.43936742743027546
91,43.9367427430273,28.558882782967746,0.43936742743027546
92,43.9367427430273,28.558882782967746,0.43936742743027546
93,43.9367427430273,28.558882782967746,0.43936742743027546
94,43.9367427430273,28.558882782967746,0.43936742743027546
95,43.9367427430273,28.558882782967746,0.43936742743027546
96,43.9367427430273,28.558882782967746,0.43936742743027546
97,44.041557997714534,28.627012698514413,0.4404155799771474
98,44.1326820076741,28.68624330498815,0.44132682007674334
99,44.1326820076741,28.68624330498815,0.44132682007674334
100,44.272590831004955,28.77718404015321,0.44272590831005204
101,44.272590831004955,28.77718404015321,0.44272590831005204
102,44.39019326794843,28.85362562416646,0.4439019326794868
